Treatment,Gene,Rep,Sex,Age
25C/Std,CG13921,10,Female,28
25C/Std,CG13921,11,Female,79
25C/Std,CG13921,12,Female,21
25C/Std,CG13921,13,Female,17
25C/Std,CG13921,14,Female,70
25C/Std,CG13921,15,Female,63
25C/Std,CG13921,16,Female,77
25C/Std,CG13921,1,Female,70
25C/Std,CG13921,2,Female,70
25C/Std,CG13921,3,Female,74
25C/Std,CG13921,4,Female,86
25C/Std,CG13921,5,Female,91
25C/Std,CG13921,6,Female,79
25C/Std,CG13921,7,Female,77
25C/Std,CG13921,9,Female,77
25C/Std,CG13921,11,Female,84
25C/Std,CG13921,12,Female,24
25C/Std,CG13921,13,Female,84
25C/Std,CG13921,14,Female,93
25C/Std,CG13921,15,Female,91
25C/Std,CG13921,16,Female,88
25C/Std,CG13921,1,Female,28
25C/Std,CG13921,2,Female,70
25C/Std,CG13921,3,Female,56
25C/Std,CG13921,5,Female,70
25C/Std,CG13921,6,Female,70
25C/Std,CG13921,7,Female,51
25C/Std,CG13921,8,Female,77
25C/Std,CG13921,9,Female,70
25C/Std,CG13921,10,Female,49
25C/Std,CG13921,11,Female,79
25C/Std,CG13921,12,Female,21
25C/Std,CG13921,13,Female,39
25C/Std,CG13921,14,Female,87
25C/Std,CG13921,15,Female,77
25C/Std,CG13921,16,Female,84
25C/Std,CG13921,33,Female,105
25C/Std,CG13921,36,Female,94
25C/Std,CG13921,38,Female,56
25C/Std,CG13921,39,Female,70
25C/Std,CG13921,40,Female,94
25C/Std,CG13921,41,Female,67
25C/Std,CG13921,42,Female,14
25C/Std,CG13921,43,Female,88
25C/Std,CG13921,44,Female,86
25C/Std,CG13921,45,Female,77
25C/Std,CG13921,46,Female,39
25C/Std,CG13921,47,Female,84
25C/Std,CG13921,48,Female,84
25C/Std,CG13921,33,Female,16
25C/Std,CG13921,36,Female,7
25C/Std,CG13921,37,Female,16
25C/Std,CG13921,38,Female,16
25C/Std,CG13921,39,Female,28
25C/Std,CG13921,40,Female,1
25C/Std,CG13921,41,Female,42
25C/Std,CG13921,42,Female,11
25C/Std,CG13921,43,Female,39
25C/Std,CG13921,44,Female,72
25C/Std,CG13921,45,Female,1
25C/Std,CG13921,46,Female,21
25C/Std,CG13921,47,Female,14
25C/Std,CG13921,48,Female,18
25C/Std,CG13921,33,Female,74
25C/Std,CG13921,36,Female,23
25C/Std,CG13921,37,Female,53
25C/Std,CG13921,38,Female,37
25C/Std,CG13921,39,Female,35
25C/Std,CG13921,40,Female,9
25C/Std,CG13921,41,Female,46
25C/Std,CG13921,42,Female,14
25C/Std,CG13921,43,Female,79
25C/Std,CG13921,44,Female,77
25C/Std,CG13921,45,Female,18
25C/Std,CG13921,46,Female,21
25C/Std,CG13921,47,Female,71
25C/Std,CG13921,48,Female,60
25C/Std,CG13921,17,Female,84
25C/Std,CG13921,18,Female,81
25C/Std,CG13921,20,Female,93
25C/Std,CG13921,21,Female,70
25C/Std,CG13921,22,Female,94
25C/Std,CG13921,23,Female,65
25C/Std,CG13921,24,Female,56
25C/Std,CG13921,25,Female,11
25C/Std,CG13921,26,Female,77
25C/Std,CG13921,28,Female,65
25C/Std,CG13921,29,Female,81
25C/Std,CG13921,30,Female,91
25C/Std,CG13921,31,Female,91
25C/Std,CG13921,17,Female,21
25C/Std,CG13921,19,Female,28
25C/Std,CG13921,20,Female,39
25C/Std,CG13921,21,Female,22
25C/Std,CG13921,22,Female,59
25C/Std,CG13921,23,Female,1
25C/Std,CG13921,24,Female,14
25C/Std,CG13921,25,Female,1
25C/Std,CG13921,26,Female,16
25C/Std,CG13921,27,Female,44
25C/Std,CG13921,28,Female,31
25C/Std,CG13921,29,Female,51
25C/Std,CG13921,30,Female,21
25C/Std,CG13921,31,Female,21
25C/Std,CG13921,17,Female,67
25C/Std,CG13921,18,Female,74
25C/Std,CG13921,19,Female,84
25C/Std,CG13921,20,Female,77
25C/Std,CG13921,22,Female,78
25C/Std,CG13921,23,Female,59
25C/Std,CG13921,24,Female,16
25C/Std,CG13921,25,Female,9
25C/Std,CG13921,26,Female,21
25C/Std,CG13921,27,Female,79
25C/Std,CG13921,28,Female,53
25C/Std,CG13921,29,Female,72
25C/Std,CG13921,30,Female,35
25C/Std,CG13921,31,Female,79
25C/Std,CG13921,1,Male,56
25C/Std,CG13921,2,Male,63
25C/Std,CG13921,3,Male,51
25C/Std,CG13921,4,Male,78
25C/Std,CG13921,5,Male,28
25C/Std,CG13921,6,Male,67
25C/Std,CG13921,7,Male,49
25C/Std,CG13921,8,Male,77
25C/Std,CG13921,9,Male,72
25C/Std,CG13921,10,Male,1
25C/Std,CG13921,11,Male,70
25C/Std,CG13921,12,Male,84
25C/Std,CG13921,13,Male,46
25C/Std,CG13921,14,Male,2
25C/Std,CG13921,15,Male,22
25C/Std,CG13921,16,Male,35
25C/Std,CG13921,1,Male,88
25C/Std,CG13921,2,Male,84
25C/Std,CG13921,3,Male,91
25C/Std,CG13921,4,Male,95
25C/Std,CG13921,5,Male,67
25C/Std,CG13921,6,Male,79
25C/Std,CG13921,7,Male,91
25C/Std,CG13921,8,Male,91
25C/Std,CG13921,9,Male,98
25C/Std,CG13921,10,Male,63
25C/Std,CG13921,11,Male,84
25C/Std,CG13921,12,Male,91
25C/Std,CG13921,13,Male,77
25C/Std,CG13921,14,Male,88
25C/Std,CG13921,15,Male,51
25C/Std,CG13921,16,Male,59
25C/Std,CG13921,1,Male,77
25C/Std,CG13921,2,Male,77
25C/Std,CG13921,3,Male,87
25C/Std,CG13921,5,Male,58
25C/Std,CG13921,6,Male,93
25C/Std,CG13921,7,Male,84
25C/Std,CG13921,8,Male,77
25C/Std,CG13921,9,Male,77
25C/Std,CG13921,10,Male,14
25C/Std,CG13921,11,Male,77
25C/Std,CG13921,13,Male,63
25C/Std,CG13921,14,Male,2
25C/Std,CG13921,15,Male,28
25C/Std,CG13921,16,Male,56
25C/Std,CG13921,33,Male,86
25C/Std,CG13921,36,Male,77
25C/Std,CG13921,37,Male,77
25C/Std,CG13921,39,Male,91
25C/Std,CG13921,40,Male,51
25C/Std,CG13921,41,Male,77
25C/Std,CG13921,42,Male,84
25C/Std,CG13921,43,Male,79
25C/Std,CG13921,44,Male,77
25C/Std,CG13921,45,Male,74
25C/Std,CG13921,46,Male,72
25C/Std,CG13921,47,Male,56
25C/Std,CG13921,48,Male,77
25C/Std,CG13921,33,Male,16
25C/Std,CG13921,36,Male,4
25C/Std,CG13921,37,Male,42
25C/Std,CG13921,38,Male,56
25C/Std,CG13921,39,Male,39
25C/Std,CG13921,40,Male,9
25C/Std,CG13921,41,Male,42
25C/Std,CG13921,42,Male,46
25C/Std,CG13921,43,Male,63
25C/Std,CG13921,44,Male,63
25C/Std,CG13921,45,Male,63
25C/Std,CG13921,46,Male,1
25C/Std,CG13921,47,Male,2
25C/Std,CG13921,48,Male,2
25C/Std,CG13921,33,Male,77
25C/Std,CG13921,36,Male,64
25C/Std,CG13921,37,Male,46
25C/Std,CG13921,38,Male,71
25C/Std,CG13921,39,Male,84
25C/Std,CG13921,43,Male,72
25C/Std,CG13921,45,Male,63
25C/Std,CG13921,46,Male,50
25C/Std,CG13921,47,Male,42
25C/Std,CG13921,48,Male,63
25C/Std,CG13921,17,Male,84
25C/Std,CG13921,18,Male,91
25C/Std,CG13921,19,Male,98
25C/Std,CG13921,20,Male,84
25C/Std,CG13921,21,Male,60
25C/Std,CG13921,22,Male,60
25C/Std,CG13921,26,Male,77
25C/Std,CG13921,27,Male,84
25C/Std,CG13921,28,Male,94
25C/Std,CG13921,29,Male,77
25C/Std,CG13921,30,Male,70
25C/Std,CG13921,31,Male,86
25C/Std,CG13921,17,Male,74
25C/Std,CG13921,18,Male,67
25C/Std,CG13921,19,Male,30
25C/Std,CG13921,21,Male,1
25C/Std,CG13921,22,Male,16
25C/Std,CG13921,23,Male,53
25C/Std,CG13921,24,Male,44
25C/Std,CG13921,26,Male,37
25C/Std,CG13921,27,Male,10
25C/Std,CG13921,28,Male,51
25C/Std,CG13921,29,Male,70
25C/Std,CG13921,30,Male,70
25C/Std,CG13921,31,Male,63
25C/Std,CG13921,17,Male,77
25C/Std,CG13921,19,Male,93
25C/Std,CG13921,20,Male,70
25C/Std,CG13921,21,Male,58
25C/Std,CG13921,22,Male,42
25C/Std,CG13921,23,Male,70
25C/Std,CG13921,24,Male,50
25C/Std,CG13921,26,Male,74
25C/Std,CG13921,28,Male,70
25C/Std,CG13921,29,Male,70
25C/Std,CG13921,30,Male,70
25C/Std,CG13921,31,Male,86
25C/Std,CG42750,1,Female,15
25C/Std,CG42750,2,Female,49
25C/Std,CG42750,3,Female,3
25C/Std,CG42750,4,Female,18
25C/Std,CG42750,5,Female,56
25C/Std,CG42750,6,Female,3
25C/Std,CG42750,7,Female,28
25C/Std,CG42750,8,Female,56
25C/Std,CG42750,9,Female,49
25C/Std,CG42750,10,Female,81
25C/Std,CG42750,11,Female,16
25C/Std,CG42750,12,Female,29
25C/Std,CG42750,13,Female,77
25C/Std,CG42750,14,Female,14
25C/Std,CG42750,15,Female,42
25C/Std,CG42750,16,Female,56
25C/Std,CG42750,1,Female,60
25C/Std,CG42750,2,Female,77
25C/Std,CG42750,3,Female,86
25C/Std,CG42750,4,Female,74
25C/Std,CG42750,5,Female,67
25C/Std,CG42750,6,Female,88
25C/Std,CG42750,7,Female,70
25C/Std,CG42750,8,Female,71
25C/Std,CG42750,9,Female,79
25C/Std,CG42750,10,Female,84
25C/Std,CG42750,11,Female,51
25C/Std,CG42750,12,Female,79
25C/Std,CG42750,13,Female,85
25C/Std,CG42750,15,Female,84
25C/Std,CG42750,16,Female,77
25C/Std,CG42750,1,Female,51
25C/Std,CG42750,2,Female,70
25C/Std,CG42750,3,Female,19
25C/Std,CG42750,5,Female,65
25C/Std,CG42750,6,Female,70
25C/Std,CG42750,7,Female,56
25C/Std,CG42750,8,Female,66
25C/Std,CG42750,9,Female,58
25C/Std,CG42750,10,Female,84
25C/Std,CG42750,11,Female,28
25C/Std,CG42750,12,Female,30
25C/Std,CG42750,13,Female,77
25C/Std,CG42750,14,Female,44
25C/Std,CG42750,15,Female,74
25C/Std,CG42750,16,Female,70
25C/Std,CG42750,33,Female,49
25C/Std,CG42750,34,Female,77
25C/Std,CG42750,35,Female,86
25C/Std,CG42750,36,Female,56
25C/Std,CG42750,37,Female,49
25C/Std,CG42750,39,Female,91
25C/Std,CG42750,40,Female,30
25C/Std,CG42750,42,Female,60
25C/Std,CG42750,43,Female,77
25C/Std,CG42750,44,Female,86
25C/Std,CG42750,45,Female,72
25C/Std,CG42750,46,Female,37
25C/Std,CG42750,47,Female,49
25C/Std,CG42750,48,Female,56
25C/Std,CG42750,33,Female,24
25C/Std,CG42750,34,Female,21
25C/Std,CG42750,35,Female,18
25C/Std,CG42750,36,Female,39
25C/Std,CG42750,37,Female,1
25C/Std,CG42750,39,Female,1
25C/Std,CG42750,40,Female,7
25C/Std,CG42750,41,Female,30
25C/Std,CG42750,42,Female,14
25C/Std,CG42750,43,Female,42
25C/Std,CG42750,44,Female,50
25C/Std,CG42750,45,Female,39
25C/Std,CG42750,46,Female,18
25C/Std,CG42750,47,Female,21
25C/Std,CG42750,48,Female,25
25C/Std,CG42750,33,Female,38
25C/Std,CG42750,34,Female,35
25C/Std,CG42750,35,Female,39
25C/Std,CG42750,36,Female,42
25C/Std,CG42750,37,Female,14
25C/Std,CG42750,39,Female,56
25C/Std,CG42750,40,Female,24
25C/Std,CG42750,41,Female,46
25C/Std,CG42750,42,Female,59
25C/Std,CG42750,43,Female,77
25C/Std,CG42750,44,Female,70
25C/Std,CG42750,45,Female,42
25C/Std,CG42750,46,Female,23
25C/Std,CG42750,47,Female,28
25C/Std,CG42750,48,Female,35
25C/Std,CG42750,17,Female,52
25C/Std,CG42750,18,Female,77
25C/Std,CG42750,19,Female,57
25C/Std,CG42750,20,Female,35
25C/Std,CG42750,21,Female,36
25C/Std,CG42750,22,Female,77
25C/Std,CG42750,23,Female,58
25C/Std,CG42750,24,Female,44
25C/Std,CG42750,25,Female,88
25C/Std,CG42750,27,Female,84
25C/Std,CG42750,28,Female,88
25C/Std,CG42750,29,Female,44
25C/Std,CG42750,30,Female,77
25C/Std,CG42750,31,Female,84
25C/Std,CG42750,32,Female,30
25C/Std,CG42750,17,Female,22
25C/Std,CG42750,18,Female,49
25C/Std,CG42750,19,Female,18
25C/Std,CG42750,20,Female,2
25C/Std,CG42750,21,Female,18
25C/Std,CG42750,22,Female,37
25C/Std,CG42750,23,Female,16
25C/Std,CG42750,24,Female,16
25C/Std,CG42750,25,Female,84
25C/Std,CG42750,26,Female,57
25C/Std,CG42750,27,Female,28
25C/Std,CG42750,28,Female,21
25C/Std,CG42750,29,Female,38
25C/Std,CG42750,30,Female,64
25C/Std,CG42750,31,Female,25
25C/Std,CG42750,17,Female,37
25C/Std,CG42750,18,Female,51
25C/Std,CG42750,19,Female,52
25C/Std,CG42750,20,Female,28
25C/Std,CG42750,21,Female,24
25C/Std,CG42750,22,Female,63
25C/Std,CG42750,23,Female,23
25C/Std,CG42750,24,Female,18
25C/Std,CG42750,25,Female,84
25C/Std,CG42750,26,Female,91
25C/Std,CG42750,27,Female,49
25C/Std,CG42750,28,Female,28
25C/Std,CG42750,29,Female,42
25C/Std,CG42750,30,Female,77
25C/Std,CG42750,31,Female,35
25C/Std,CG42750,32,Female,21
25C/Std,CG42750,1,Male,65
25C/Std,CG42750,3,Male,14
25C/Std,CG42750,4,Male,39
25C/Std,CG42750,5,Male,30
25C/Std,CG42750,6,Male,2
25C/Std,CG42750,7,Male,63
25C/Std,CG42750,8,Male,53
25C/Std,CG42750,9,Male,53
25C/Std,CG42750,10,Male,74
25C/Std,CG42750,11,Male,84
25C/Std,CG42750,12,Male,58
25C/Std,CG42750,13,Male,14
25C/Std,CG42750,14,Male,65
25C/Std,CG42750,15,Male,52
25C/Std,CG42750,16,Male,67
25C/Std,CG42750,1,Male,81
25C/Std,CG42750,2,Male,70
25C/Std,CG42750,3,Male,70
25C/Std,CG42750,4,Male,72
25C/Std,CG42750,5,Male,51
25C/Std,CG42750,6,Male,42
25C/Std,CG42750,7,Male,70
25C/Std,CG42750,8,Male,72
25C/Std,CG42750,9,Male,67
25C/Std,CG42750,10,Male,91
25C/Std,CG42750,11,Male,88
25C/Std,CG42750,13,Male,79
25C/Std,CG42750,14,Male,84
25C/Std,CG42750,15,Male,84
25C/Std,CG42750,16,Male,84
25C/Std,CG42750,1,Male,67
25C/Std,CG42750,2,Male,63
25C/Std,CG42750,3,Male,42
25C/Std,CG42750,4,Male,56
25C/Std,CG42750,5,Male,37
25C/Std,CG42750,6,Male,31
25C/Std,CG42750,7,Male,67
25C/Std,CG42750,8,Male,67
25C/Std,CG42750,9,Male,56
25C/Std,CG42750,10,Male,81
25C/Std,CG42750,11,Male,86
25C/Std,CG42750,12,Male,60
25C/Std,CG42750,13,Male,30
25C/Std,CG42750,14,Male,77
25C/Std,CG42750,15,Male,79
25C/Std,CG42750,16,Male,74
25C/Std,CG42750,33,Male,84
25C/Std,CG42750,34,Male,77
25C/Std,CG42750,35,Male,80
25C/Std,CG42750,37,Male,63
25C/Std,CG42750,40,Male,84
25C/Std,CG42750,41,Male,77
25C/Std,CG42750,42,Male,60
25C/Std,CG42750,43,Male,58
25C/Std,CG42750,44,Male,49
25C/Std,CG42750,45,Male,57
25C/Std,CG42750,46,Male,59
25C/Std,CG42750,47,Male,58
25C/Std,CG42750,48,Male,79
25C/Std,CG42750,33,Male,42
25C/Std,CG42750,34,Male,57
25C/Std,CG42750,35,Male,51
25C/Std,CG42750,36,Male,28
25C/Std,CG42750,37,Male,14
25C/Std,CG42750,39,Male,3
25C/Std,CG42750,40,Male,21
25C/Std,CG42750,41,Male,58
25C/Std,CG42750,42,Male,46
25C/Std,CG42750,43,Male,45
25C/Std,CG42750,44,Male,37
25C/Std,CG42750,45,Male,21
25C/Std,CG42750,46,Male,35
25C/Std,CG42750,47,Male,42
25C/Std,CG42750,48,Male,52
25C/Std,CG42750,33,Male,73
25C/Std,CG42750,34,Male,63
25C/Std,CG42750,35,Male,70
25C/Std,CG42750,36,Male,51
25C/Std,CG42750,37,Male,49
25C/Std,CG42750,39,Male,71
25C/Std,CG42750,40,Male,30
25C/Std,CG42750,41,Male,63
25C/Std,CG42750,42,Male,60
25C/Std,CG42750,43,Male,49
25C/Std,CG42750,44,Male,42
25C/Std,CG42750,45,Male,52
25C/Std,CG42750,46,Male,56
25C/Std,CG42750,47,Male,56
25C/Std,CG42750,48,Male,57
25C/Std,CG42750,17,Male,72
25C/Std,CG42750,18,Male,42
25C/Std,CG42750,19,Male,32
25C/Std,CG42750,20,Male,84
25C/Std,CG42750,21,Male,73
25C/Std,CG42750,22,Male,77
25C/Std,CG42750,23,Male,45
25C/Std,CG42750,24,Male,70
25C/Std,CG42750,25,Male,65
25C/Std,CG42750,26,Male,79
25C/Std,CG42750,28,Male,84
25C/Std,CG42750,29,Male,84
25C/Std,CG42750,30,Male,44
25C/Std,CG42750,31,Male,84
25C/Std,CG42750,32,Male,84
25C/Std,CG42750,17,Male,46
25C/Std,CG42750,19,Male,1
25C/Std,CG42750,20,Male,63
25C/Std,CG42750,21,Male,28
25C/Std,CG42750,22,Male,56
25C/Std,CG42750,23,Male,16
25C/Std,CG42750,24,Male,4
25C/Std,CG42750,27,Male,56
25C/Std,CG42750,28,Male,77
25C/Std,CG42750,30,Male,4
25C/Std,CG42750,31,Male,2
25C/Std,CG42750,32,Male,4
25C/Std,CG42750,17,Male,51
25C/Std,CG42750,18,Male,42
25C/Std,CG42750,19,Male,21
25C/Std,CG42750,21,Male,30
25C/Std,CG42750,22,Male,77
25C/Std,CG42750,23,Male,16
25C/Std,CG42750,24,Male,51
25C/Std,CG42750,25,Male,53
25C/Std,CG42750,26,Male,63
25C/Std,CG42750,27,Male,63
25C/Std,CG42750,28,Male,77
25C/Std,CG42750,29,Male,70
25C/Std,CG42750,30,Male,35
25C/Std,CG42750,31,Male,63
25C/Std,CG42750,32,Male,64
25C/Std,CG5028,2,Female,35
25C/Std,CG5028,3,Female,56
25C/Std,CG5028,4,Female,45
25C/Std,CG5028,5,Female,63
25C/Std,CG5028,6,Female,29
25C/Std,CG5028,7,Female,39
25C/Std,CG5028,8,Female,63
25C/Std,CG5028,9,Female,42
25C/Std,CG5028,10,Female,77
25C/Std,CG5028,11,Female,63
25C/Std,CG5028,12,Female,63
25C/Std,CG5028,13,Female,24
25C/Std,CG5028,14,Female,64
25C/Std,CG5028,15,Female,63
25C/Std,CG5028,16,Female,66
25C/Std,CG5028,1,Female,84
25C/Std,CG5028,2,Female,49
25C/Std,CG5028,3,Female,72
25C/Std,CG5028,4,Female,53
25C/Std,CG5028,5,Female,84
25C/Std,CG5028,6,Female,58
25C/Std,CG5028,7,Female,77
25C/Std,CG5028,8,Female,77
25C/Std,CG5028,9,Female,80
25C/Std,CG5028,10,Female,77
25C/Std,CG5028,11,Female,84
25C/Std,CG5028,12,Female,84
25C/Std,CG5028,13,Female,77
25C/Std,CG5028,14,Female,80
25C/Std,CG5028,15,Female,91
25C/Std,CG5028,16,Female,91
25C/Std,CG5028,1,Female,56
25C/Std,CG5028,2,Female,39
25C/Std,CG5028,3,Female,72
25C/Std,CG5028,4,Female,51
25C/Std,CG5028,5,Female,84
25C/Std,CG5028,6,Female,49
25C/Std,CG5028,7,Female,77
25C/Std,CG5028,8,Female,74
25C/Std,CG5028,9,Female,77
25C/Std,CG5028,10,Female,77
25C/Std,CG5028,11,Female,74
25C/Std,CG5028,12,Female,84
25C/Std,CG5028,13,Female,77
25C/Std,CG5028,14,Female,77
25C/Std,CG5028,15,Female,70
25C/Std,CG5028,16,Female,77
25C/Std,CG5028,33,Female,56
25C/Std,CG5028,34,Female,84
25C/Std,CG5028,35,Female,77
25C/Std,CG5028,36,Female,77
25C/Std,CG5028,37,Female,81
25C/Std,CG5028,38,Female,84
25C/Std,CG5028,39,Female,80
25C/Std,CG5028,40,Female,70
25C/Std,CG5028,41,Female,70
25C/Std,CG5028,42,Female,77
25C/Std,CG5028,43,Female,80
25C/Std,CG5028,44,Female,88
25C/Std,CG5028,45,Female,65
25C/Std,CG5028,46,Female,84
25C/Std,CG5028,47,Female,65
25C/Std,CG5028,48,Female,84
25C/Std,CG5028,33,Female,49
25C/Std,CG5028,34,Female,42
25C/Std,CG5028,35,Female,65
25C/Std,CG5028,36,Female,39
25C/Std,CG5028,37,Female,36
25C/Std,CG5028,38,Female,81
25C/Std,CG5028,39,Female,37
25C/Std,CG5028,40,Female,28
25C/Std,CG5028,41,Female,63
25C/Std,CG5028,42,Female,60
25C/Std,CG5028,43,Female,72
25C/Std,CG5028,44,Female,60
25C/Std,CG5028,45,Female,2
25C/Std,CG5028,46,Female,63
25C/Std,CG5028,47,Female,4
25C/Std,CG5028,48,Female,42
25C/Std,CG5028,33,Female,51
25C/Std,CG5028,34,Female,74
25C/Std,CG5028,36,Female,70
25C/Std,CG5028,37,Female,39
25C/Std,CG5028,38,Female,84
25C/Std,CG5028,39,Female,77
25C/Std,CG5028,40,Female,67
25C/Std,CG5028,41,Female,67
25C/Std,CG5028,43,Female,77
25C/Std,CG5028,44,Female,63
25C/Std,CG5028,45,Female,64
25C/Std,CG5028,46,Female,63
25C/Std,CG5028,47,Female,25
25C/Std,CG5028,48,Female,84
25C/Std,CG5028,17,Female,78
25C/Std,CG5028,18,Female,49
25C/Std,CG5028,19,Female,70
25C/Std,CG5028,20,Female,91
25C/Std,CG5028,21,Female,84
25C/Std,CG5028,22,Female,60
25C/Std,CG5028,23,Female,84
25C/Std,CG5028,24,Female,81
25C/Std,CG5028,26,Female,70
25C/Std,CG5028,27,Female,88
25C/Std,CG5028,28,Female,84
25C/Std,CG5028,29,Female,78
25C/Std,CG5028,30,Female,81
25C/Std,CG5028,31,Female,74
25C/Std,CG5028,32,Female,84
25C/Std,CG5028,17,Female,77
25C/Std,CG5028,18,Female,4
25C/Std,CG5028,19,Female,70
25C/Std,CG5028,20,Female,51
25C/Std,CG5028,21,Female,2
25C/Std,CG5028,22,Female,35
25C/Std,CG5028,23,Female,72
25C/Std,CG5028,24,Female,7
25C/Std,CG5028,25,Female,35
25C/Std,CG5028,26,Female,2
25C/Std,CG5028,27,Female,72
25C/Std,CG5028,28,Female,4
25C/Std,CG5028,29,Female,67
25C/Std,CG5028,31,Female,7
25C/Std,CG5028,32,Female,49
25C/Std,CG5028,17,Female,78
25C/Std,CG5028,18,Female,42
25C/Std,CG5028,19,Female,70
25C/Std,CG5028,20,Female,70
25C/Std,CG5028,21,Female,56
25C/Std,CG5028,22,Female,44
25C/Std,CG5028,23,Female,81
25C/Std,CG5028,24,Female,21
25C/Std,CG5028,25,Female,60
25C/Std,CG5028,28,Female,51
25C/Std,CG5028,29,Female,78
25C/Std,CG5028,30,Female,38
25C/Std,CG5028,31,Female,70
25C/Std,CG5028,32,Female,70
25C/Std,CG5028,1,Male,35
25C/Std,CG5028,2,Male,74
25C/Std,CG5028,3,Male,37
25C/Std,CG5028,4,Male,18
25C/Std,CG5028,5,Male,60
25C/Std,CG5028,6,Male,66
25C/Std,CG5028,7,Male,74
25C/Std,CG5028,8,Male,58
25C/Std,CG5028,9,Male,58
25C/Std,CG5028,10,Male,15
25C/Std,CG5028,11,Male,42
25C/Std,CG5028,12,Male,63
25C/Std,CG5028,13,Male,56
25C/Std,CG5028,14,Male,65
25C/Std,CG5028,15,Male,53
25C/Std,CG5028,16,Male,72
25C/Std,CG5028,2,Male,84
25C/Std,CG5028,3,Male,72
25C/Std,CG5028,4,Male,72
25C/Std,CG5028,5,Male,74
25C/Std,CG5028,6,Male,74
25C/Std,CG5028,8,Male,70
25C/Std,CG5028,9,Male,74
25C/Std,CG5028,10,Male,72
25C/Std,CG5028,11,Male,79
25C/Std,CG5028,12,Male,71
25C/Std,CG5028,13,Male,70
25C/Std,CG5028,14,Male,72
25C/Std,CG5028,15,Male,63
25C/Std,CG5028,16,Male,77
25C/Std,CG5028,1,Male,51
25C/Std,CG5028,2,Male,77
25C/Std,CG5028,3,Male,72
25C/Std,CG5028,4,Male,65
25C/Std,CG5028,5,Male,65
25C/Std,CG5028,6,Male,70
25C/Std,CG5028,7,Male,74
25C/Std,CG5028,8,Male,60
25C/Std,CG5028,9,Male,65
25C/Std,CG5028,10,Male,66
25C/Std,CG5028,11,Male,70
25C/Std,CG5028,13,Male,58
25C/Std,CG5028,14,Male,70
25C/Std,CG5028,16,Male,74
25C/Std,CG5028,33,Male,63
25C/Std,CG5028,34,Male,74
25C/Std,CG5028,35,Male,81
25C/Std,CG5028,36,Male,98
25C/Std,CG5028,37,Male,79
25C/Std,CG5028,39,Male,72
25C/Std,CG5028,40,Male,84
25C/Std,CG5028,41,Male,50
25C/Std,CG5028,42,Male,84
25C/Std,CG5028,44,Male,79
25C/Std,CG5028,45,Male,28
25C/Std,CG5028,46,Male,42
25C/Std,CG5028,47,Male,73
25C/Std,CG5028,33,Male,35
25C/Std,CG5028,34,Male,63
25C/Std,CG5028,35,Male,74
25C/Std,CG5028,36,Male,65
25C/Std,CG5028,37,Male,30
25C/Std,CG5028,38,Male,49
25C/Std,CG5028,39,Male,7
25C/Std,CG5028,40,Male,63
25C/Std,CG5028,41,Male,2
25C/Std,CG5028,42,Male,66
25C/Std,CG5028,43,Male,9
25C/Std,CG5028,44,Male,63
25C/Std,CG5028,45,Male,2
25C/Std,CG5028,46,Male,24
25C/Std,CG5028,47,Male,63
25C/Std,CG5028,48,Male,50
25C/Std,CG5028,33,Male,63
25C/Std,CG5028,34,Male,66
25C/Std,CG5028,35,Male,79
25C/Std,CG5028,36,Male,84
25C/Std,CG5028,37,Male,65
25C/Std,CG5028,38,Male,60
25C/Std,CG5028,39,Male,72
25C/Std,CG5028,41,Male,30
25C/Std,CG5028,43,Male,58
25C/Std,CG5028,44,Male,70
25C/Std,CG5028,45,Male,2
25C/Std,CG5028,46,Male,28
25C/Std,CG5028,48,Male,56
25C/Std,CG5028,17,Male,70
25C/Std,CG5028,18,Male,77
25C/Std,CG5028,19,Male,81
25C/Std,CG5028,20,Male,70
25C/Std,CG5028,21,Male,65
25C/Std,CG5028,22,Male,84
25C/Std,CG5028,23,Male,81
25C/Std,CG5028,24,Male,77
25C/Std,CG5028,25,Male,91
25C/Std,CG5028,26,Male,84
25C/Std,CG5028,27,Male,50
25C/Std,CG5028,28,Male,70
25C/Std,CG5028,29,Male,63
25C/Std,CG5028,30,Male,70
25C/Std,CG5028,31,Male,56
25C/Std,CG5028,32,Male,66
25C/Std,CG5028,17,Male,2
25C/Std,CG5028,18,Male,50
25C/Std,CG5028,19,Male,37
25C/Std,CG5028,20,Male,35
25C/Std,CG5028,21,Male,2
25C/Std,CG5028,23,Male,52
25C/Std,CG5028,24,Male,16
25C/Std,CG5028,25,Male,28
25C/Std,CG5028,26,Male,60
25C/Std,CG5028,27,Male,16
25C/Std,CG5028,29,Male,42
25C/Std,CG5028,32,Male,44
25C/Std,CG5028,17,Male,49
25C/Std,CG5028,18,Male,70
25C/Std,CG5028,19,Male,77
25C/Std,CG5028,20,Male,70
25C/Std,CG5028,21,Male,21
25C/Std,CG5028,22,Male,56
25C/Std,CG5028,23,Male,70
25C/Std,CG5028,24,Male,70
25C/Std,CG5028,25,Male,81
25C/Std,CG5028,27,Male,49
25C/Std,CG5028,28,Male,66
25C/Std,CG5028,30,Male,64
25C/Std,CG5028,31,Male,46
25C/Std,CG5028,32,Male,63
25C/Std,CG5790,1,Female,35
25C/Std,CG5790,2,Female,1
25C/Std,CG5790,3,Female,7
25C/Std,CG5790,4,Female,2
25C/Std,CG5790,5,Female,14
25C/Std,CG5790,6,Female,2
