Line,Sex,Rep,Age,Block,Temperature
850,Female,12,49,4,18C
850,Female,12,52,4,18C
850,Female,12,73,4,18C
850,Male,12,.,4,18C
850,Male,12,52,4,18C
850,Male,12,80,4,18C
850,Female,13,84,4,18C
850,Female,13,40,4,18C
850,Female,13,40,4,18C
850,Male,13,69,4,18C
850,Male,13,52,4,18C
850,Male,13,52,4,18C
850,Female,14,74,4,18C
850,Female,14,70,4,18C
850,Female,14,63,4,18C
850,Male,14,101,4,18C
850,Male,14,73,4,18C
850,Male,14,.,4,18C
850,Female,15,74,4,18C
850,Female,15,67,4,18C
850,Female,15,64,4,18C
850,Male,15,64,4,18C
850,Male,15,63,4,18C
850,Male,15,.,4,18C
850,Female,16,59,4,18C
850,Female,16,58,4,18C
850,Female,16,49,4,18C
850,Male,16,72,4,18C
850,Male,16,63,4,18C
850,Male,16,57,4,18C
850,Female,17,.,4,18C
850,Female,17,.,4,18C
850,Female,17,.,4,18C
850,Male,17,.,4,18C
850,Male,17,.,4,18C
850,Male,17,.,4,18C
850,Female,18,67,4,18C
850,Female,18,45,4,18C
850,Female,18,.,4,18C
850,Male,18,69,4,18C
850,Male,18,59,4,18C
850,Male,18,56,4,18C
850,Female,19,84,4,18C
850,Female,19,70,4,18C
850,Female,19,5,4,18C
850,Male,19,60,4,18C
850,Male,19,54,4,18C
850,Male,19,46,4,18C
850,Female,20,63,4,18C
850,Female,20,62,4,18C
850,Female,20,56,4,18C
850,Male,20,67,4,18C
850,Male,20,55,4,18C
850,Male,20,55,4,18C
850,Female,21,59,4,18C
850,Female,21,40,4,18C
850,Female,21,33,4,18C
850,Male,21,67,4,18C
850,Male,21,49,4,18C
850,Male,21,47,4,18C
850,Female,22,74,4,18C
850,Female,22,55,4,18C
850,Female,22,48,4,18C
850,Male,22,70,4,18C
850,Male,22,60,4,18C
850,Male,22,49,4,18C
850,Female,23,81,4,18C
850,Female,23,74,4,18C
850,Female,23,53,4,18C
850,Male,23,83,4,18C
850,Male,23,80,4,18C
850,Male,23,70,4,18C
850,Female,24,62,4,18C
850,Female,24,45,4,18C
850,Female,24,42,4,18C
850,Male,24,82,4,18C
850,Male,24,70,4,18C
850,Male,24,55,4,18C
852,Female,1,98,1,18C
852,Female,1,127,1,18C
852,Female,1,.,1,18C
852,Male,1,78,1,18C
852,Male,1,123,1,18C
852,Male,1,123,1,18C
852,Female,2,60,1,18C
852,Female,2,123,1,18C
852,Female,2,123,1,18C
852,Male,2,123,1,18C
852,Male,2,125,1,18C
852,Male,2,132,1,18C
852,Female,3,53,1,18C
852,Female,3,74,1,18C
852,Female,3,.,1,18C
852,Male,3,61,1,18C
852,Male,3,75,1,18C
852,Male,3,141,1,18C
852,Female,4,82,1,18C
852,Female,4,83,1,18C
852,Female,4,.,1,18C
852,Male,4,123,1,18C
852,Male,4,126,1,18C
852,Male,4,151,1,18C
852,Female,5,74,1,18C
852,Female,5,88,1,18C
852,Female,5,.,1,18C
852,Male,5,146,1,18C
852,Male,5,146,1,18C
852,Male,5,159,1,18C
852,Female,6,74,1,18C
852,Female,6,110,1,18C
852,Female,6,.,1,18C
852,Male,6,154,1,18C
852,Male,6,158,1,18C
852,Male,6,.,1,18C
852,Female,7,84,1,18C
852,Female,7,95,1,18C
852,Female,7,98,1,18C
852,Male,7,95,1,18C
852,Male,7,124,1,18C
852,Male,7,.,1,18C
852,Female,8,67,1,18C
852,Female,8,116,1,18C
852,Female,8,.,1,18C
852,Male,8,110,1,18C
852,Male,8,117,1,18C
852,Male,8,148,1,18C
852,Female,9,67,1,18C
852,Female,9,120,1,18C
852,Female,9,.,1,18C
852,Male,9,116,1,18C
852,Male,9,120,1,18C
852,Male,9,.,1,18C
852,Female,10,.,1,18C
852,Female,10,.,1,18C
852,Female,10,.,1,18C
852,Male,10,.,1,18C
852,Male,10,.,1,18C
852,Male,10,.,1,18C
852,Female,11,71,1,18C
852,Female,11,74,1,18C
852,Female,11,127,1,18C
852,Male,11,137,1,18C
852,Male,11,144,1,18C
852,Male,11,.,1,18C
852,Female,12,71,1,18C
852,Female,12,132,1,18C
852,Female,12,144,1,18C
852,Male,12,109,1,18C
852,Male,12,120,1,18C
852,Male,12,.,1,18C
852,Female,13,78,1,18C
852,Female,13,88,1,18C
852,Female,13,.,1,18C
852,Male,13,78,1,18C
852,Male,13,111,1,18C
852,Male,13,124,1,18C
852,Female,14,43,1,18C
852,Female,14,81,1,18C
852,Female,14,.,1,18C
852,Male,14,81,1,18C
852,Male,14,139,1,18C
852,Male,14,.,1,18C
852,Female,15,118,1,18C
852,Female,15,123,1,18C
852,Female,15,131,1,18C
852,Male,15,74,1,18C
852,Male,15,82,1,18C
852,Male,15,109,1,18C
852,Female,16,103,1,18C
852,Female,16,119,1,18C
852,Female,16,125,1,18C
852,Male,16,120,1,18C
852,Male,16,126,1,18C
852,Male,16,127,1,18C
852,Female,17,75,1,18C
852,Female,17,78,1,18C
852,Female,17,116,1,18C
852,Male,17,47,1,18C
852,Male,17,74,1,18C
852,Male,17,105,1,18C
852,Female,18,61,1,18C
852,Female,18,64,1,18C
852,Female,18,137,1,18C
852,Male,18,103,1,18C
852,Male,18,103,1,18C
852,Male,18,118,1,18C
852,Female,19,35,1,18C
852,Female,19,46,1,18C
852,Female,19,.,1,18C
852,Male,19,15,1,18C
852,Male,19,43,1,18C
852,Male,19,137,1,18C
852,Female,20,88,1,18C
852,Female,20,90,1,18C
852,Female,20,137,1,18C
852,Male,20,29,1,18C
852,Male,20,70,1,18C
852,Male,20,.,1,18C
852,Female,21,130,1,18C
852,Female,21,139,1,18C
852,Female,21,.,1,18C
852,Male,21,120,1,18C
852,Male,21,130,1,18C
852,Male,21,144,1,18C
852,Female,22,117,1,18C
852,Female,22,117,1,18C
852,Female,22,151,1,18C
852,Male,22,102,1,18C
852,Male,22,123,1,18C
852,Male,22,138,1,18C
852,Female,23,98,1,18C
852,Female,23,113,1,18C
852,Female,23,.,1,18C
852,Male,23,75,1,18C
852,Male,23,132,1,18C
852,Male,23,132,1,18C
852,Female,24,109,1,18C
852,Female,24,110,1,18C
852,Female,24,112,1,18C
852,Male,24,85,1,18C
852,Male,24,98,1,18C
852,Male,24,.,1,18C
853,Female,1,.,4,18C
853,Female,1,.,4,18C
853,Female,1,.,4,18C
853,Male,1,.,4,18C
853,Male,1,.,4,18C
853,Male,1,.,4,18C
853,Female,2,.,4,18C
853,Female,2,72,4,18C
853,Female,2,101,4,18C
853,Male,2,.,4,18C
853,Male,2,56,4,18C
853,Male,2,164,4,18C
853,Female,3,75,4,18C
853,Female,3,.,4,18C
853,Female,3,98,4,18C
853,Male,3,.,4,18C
853,Male,3,95,4,18C
853,Male,3,140,4,18C
853,Female,4,84,4,18C
853,Female,4,92,4,18C
853,Female,4,114,4,18C
853,Male,4,.,4,18C
853,Male,4,72,4,18C
853,Male,4,100,4,18C
853,Female,5,.,4,18C
853,Female,5,127,4,18C
853,Female,5,133,4,18C
853,Male,5,.,4,18C
853,Male,5,109,4,18C
853,Male,5,142,4,18C
853,Female,6,42,4,18C
853,Female,6,84,4,18C
853,Female,6,92,4,18C
853,Male,6,107,4,18C
853,Male,6,119,4,18C
853,Male,6,.,4,18C
853,Female,7,106,4,18C
853,Female,7,112,4,18C
853,Female,7,112,4,18C
853,Male,7,.,4,18C
853,Male,7,77,4,18C
853,Male,7,106,4,18C
853,Female,8,.,4,18C
853,Female,8,102,4,18C
853,Female,8,119,4,18C
853,Male,8,99,4,18C
853,Male,8,112,4,18C
853,Male,8,141,4,18C
853,Female,9,.,4,18C
853,Female,9,.,4,18C
853,Female,9,.,4,18C
853,Male,9,.,4,18C
853,Male,9,.,4,18C
853,Male,9,.,4,18C
853,Female,10,82,4,18C
853,Female,10,98,4,18C
853,Female,10,140,4,18C
853,Male,10,60,4,18C
853,Male,10,63,4,18C
853,Male,10,94,4,18C
853,Female,11,52,4,18C
853,Female,11,66,4,18C
853,Female,11,70,4,18C
853,Male,11,108,4,18C
853,Male,11,115,4,18C
853,Male,11,124,4,18C
853,Female,12,74,4,18C
853,Female,12,101,4,18C
853,Female,12,101,4,18C
853,Male,12,103,4,18C
853,Male,12,108,4,18C
853,Male,12,117,4,18C
853,Female,13,91,4,18C
853,Female,13,89,4,18C
853,Female,13,84,4,18C
853,Male,13,116,4,18C
853,Male,13,91,4,18C
853,Male,13,70,4,18C
853,Female,14,101,4,18C
853,Female,14,63,4,18C
853,Female,14,33,4,18C
853,Male,14,122,4,18C
853,Male,14,117,4,18C
853,Male,14,115,4,18C
853,Female,15,116,4,18C
853,Female,15,116,4,18C
853,Female,15,.,4,18C
853,Male,15,122,4,18C
853,Male,15,122,4,18C
853,Male,15,87,4,18C
853,Female,16,57,4,18C
853,Female,16,57,4,18C
853,Female,16,57,4,18C
853,Male,16,147,4,18C
853,Male,16,140,4,18C
853,Male,16,102,4,18C
853,Female,17,108,4,18C
853,Female,17,94,4,18C
853,Female,17,84,4,18C
853,Male,17,94,4,18C
853,Male,17,92,4,18C
853,Male,17,92,4,18C
853,Female,18,101,4,18C
853,Female,18,98,4,18C
853,Female,18,70,4,18C
853,Male,18,116,4,18C
853,Male,18,116,4,18C
853,Male,18,98,4,18C
853,Female,19,.,4,18C
853,Female,19,.,4,18C
853,Female,19,.,4,18C
853,Male,19,.,4,18C
853,Male,19,.,4,18C
853,Male,19,.,4,18C
853,Female,20,91,4,18C
853,Female,20,81,4,18C
853,Female,20,58,4,18C
853,Male,20,107,4,18C
853,Male,20,63,4,18C
853,Male,20,58,4,18C
853,Female,21,.,4,18C
853,Female,21,38,4,18C
853,Female,21,8,4,18C
853,Male,21,134,4,18C
853,Male,21,115,4,18C
853,Male,21,74,4,18C
853,Female,22,.,4,18C
853,Female,22,.,4,18C
853,Female,22,.,4,18C
853,Male,22,.,4,18C
853,Male,22,.,4,18C
853,Male,22,.,4,18C
853,Female,23,.,4,18C
853,Female,23,.,4,18C
853,Female,23,.,4,18C
853,Male,23,.,4,18C
853,Male,23,.,4,18C
853,Male,23,.,4,18C
853,Female,24,115,4,18C
853,Female,24,87,4,18C
853,Female,24,54,4,18C
853,Male,24,115,4,18C
853,Male,24,111,4,18C
853,Male,24,98,4,18C
855,Female,1,10,4,18C
855,Female,1,.,4,18C
855,Female,1,97,4,18C
855,Male,1,.,4,18C
855,Male,1,91,4,18C
855,Male,1,101,4,18C
855,Female,2,.,4,18C
855,Female,2,101,4,18C
855,Female,2,108,4,18C
855,Male,2,.,4,18C
855,Male,2,76,4,18C
855,Male,2,108,4,18C
855,Female,3,.,4,18C
855,Female,3,52,4,18C
855,Female,3,70,4,18C
855,Male,3,55,4,18C
855,Male,3,63,4,18C
855,Male,3,67,4,18C
855,Female,4,.,4,18C
855,Female,4,60,4,18C
855,Female,4,75,4,18C
855,Male,4,.,4,18C
855,Male,4,60,4,18C
855,Male,4,80,4,18C
855,Female,5,.,4,18C
855,Female,5,59,4,18C
855,Female,5,97,4,18C
855,Male,5,88,4,18C
855,Male,5,95,4,18C
855,Male,5,102,4,18C
855,Female,6,39,4,18C
855,Female,6,59,4,18C
855,Female,6,108,4,18C
855,Male,6,103,4,18C
855,Male,6,116,4,18C
855,Male,6,116,4,18C
855,Female,7,105,4,18C
855,Female,7,106,4,18C
855,Female,7,126,4,18C
855,Male,7,92,4,18C
855,Male,7,94,4,18C
855,Male,7,107,4,18C
855,Female,8,92,4,18C
855,Female,8,100,4,18C
855,Female,8,119,4,18C
855,Male,8,81,4,18C
855,Male,8,94,4,18C
855,Male,8,114,4,18C
855,Female,9,.,4,18C
855,Female,9,105,4,18C
855,Female,9,107,4,18C
855,Male,9,86,4,18C
855,Male,9,92,4,18C
855,Male,9,98,4,18C
855,Female,10,79,4,18C
855,Female,10,88,4,18C
855,Female,10,98,4,18C
855,Male,10,80,4,18C
855,Male,10,84,4,18C
855,Male,10,88,4,18C
855,Female,11,84,4,18C
855,Female,11,84,4,18C
855,Female,11,87,4,18C
855,Male,11,65,4,18C
855,Male,11,74,4,18C
855,Male,11,94,4,18C
855,Female,12,70,4,18C
855,Female,12,91,4,18C
855,Female,12,112,4,18C
855,Male,12,81,4,18C
855,Male,12,84,4,18C
855,Male,12,94,4,18C
855,Female,13,105,4,18C
855,Female,13,70,4,18C
855,Female,13,48,4,18C
855,Male,13,123,4,18C
855,Male,13,105,4,18C
855,Male,13,77,4,18C
855,Female,14,104,4,18C
855,Female,14,56,4,18C
855,Female,14,40,4,18C
855,Male,14,105,4,18C
855,Male,14,104,4,18C
855,Male,14,90,4,18C
855,Female,15,87,4,18C
855,Female,15,66,4,18C
855,Female,15,60,4,18C
855,Male,15,87,4,18C
855,Male,15,67,4,18C
855,Male,15,66,4,18C
855,Female,16,63,4,18C
855,Female,16,55,4,18C
855,Female,16,55,4,18C
855,Male,16,62,4,18C
855,Male,16,61,4,18C
855,Male,16,61,4,18C
855,Female,17,67,4,18C
855,Female,17,62,4,18C
855,Female,17,62,4,18C
855,Male,17,66,4,18C
855,Male,17,62,4,18C
855,Male,17,48,4,18C
855,Female,18,106,4,18C
855,Female,18,105,4,18C
855,Female,18,88,4,18C
855,Male,18,109,4,18C
855,Male,18,86,4,18C
855,Male,18,63,4,18C
855,Female,19,66,4,18C
855,Female,19,60,4,18C
855,Female,19,58,4,18C
855,Male,19,64,4,18C
855,Male,19,64,4,18C
855,Male,19,63,4,18C
855,Female,20,119,4,18C
855,Female,20,78,4,18C
855,Female,20,2,4,18C
855,Male,20,85,4,18C
855,Male,20,.,4,18C
855,Male,20,45,4,18C
855,Female,21,105,4,18C
855,Female,21,102,4,18C
855,Female,21,14,4,18C
855,Male,21,107,4,18C
855,Male,21,84,4,18C
855,Male,21,63,4,18C
855,Female,22,85,4,18C
855,Female,22,36,4,18C
855,Female,22,1,4,18C
855,Male,22,102,4,18C
855,Male,22,70,4,18C
855,Male,22,57,4,18C
855,Female,23,105,4,18C
855,Female,23,80,4,18C
855,Female,23,.,4,18C
855,Male,23,91,4,18C
855,Male,23,.,4,18C
855,Male,23,60,4,18C
855,Female,24,104,4,18C
855,Female,24,90,4,18C
855,Female,24,54,4,18C
855,Male,24,94,4,18C
855,Male,24,87,4,18C
855,Male,24,.,4,18C
857,Female,1,35,4,18C
857,Female,1,42,4,18C
857,Female,1,46,4,18C
857,Male,1,49,4,18C
857,Male,1,59,4,18C
857,Male,1,74,4,18C
857,Female,2,31,4,18C
857,Female,2,38,4,18C
857,Female,2,40,4,18C
857,Male,2,55,4,18C
857,Male,2,63,4,18C
857,Male,2,73,4,18C
857,Female,3,11,4,18C
857,Female,3,31,4,18C
857,Female,3,34,4,18C
857,Male,3,46,4,18C
857,Male,3,49,4,18C
857,Male,3,56,4,18C
857,Female,4,55,4,18C
857,Female,4,59,4,18C
857,Female,4,66,4,18C
857,Male,4,38,4,18C
857,Male,4,60,4,18C
857,Male,4,75,4,18C
857,Female,5,31,4,18C
857,Female,5,.,4,18C
857,Female,5,43,4,18C
857,Male,5,57,4,18C
857,Male,5,71,4,18C
857,Male,5,74,4,18C
857,Female,6,39,4,18C
857,Female,6,43,4,18C
857,Female,6,45,4,18C
857,Male,6,57,4,18C
857,Male,6,.,4,18C
857,Male,6,70,4,18C
857,Female,7,29,4,18C
857,Female,7,35,4,18C
857,Female,7,46,4,18C
857,Male,7,.,4,18C
857,Male,7,65,4,18C
857,Male,7,72,4,18C
857,Female,8,39,4,18C
857,Female,8,39,4,18C
857,Female,8,.,4,18C
857,Male,8,.,4,18C
857,Male,8,70,4,18C
857,Male,8,82,4,18C
857,Female,9,48,4,18C
857,Female,9,59,4,18C
857,Female,9,70,4,18C
857,Male,9,.,4,18C
857,Male,9,62,4,18C
857,Male,9,88,4,18C
857,Female,10,.,4,18C
857,Female,10,39,4,18C
857,Female,10,39,4,18C
857,Male,10,.,4,18C
857,Male,10,59,4,18C
857,Male,10,67,4,18C
857,Female,11,39,4,18C
857,Female,11,.,4,18C
857,Female,11,45,4,18C
857,Male,11,56,4,18C
857,Male,11,66,4,18C
857,Male,11,74,4,18C
857,Female,12,46,4,18C
857,Female,12,52,4,18C
857,Female,12,108,4,18C
857,Male,12,105,4,18C
857,Male,12,108,4,18C
857,Male,12,137,4,18C
857,Female,13,52,4,18C
857,Female,13,48,4,18C
857,Female,13,48,4,18C
857,Male,13,73,4,18C
857,Male,13,.,4,18C
857,Male,13,45,4,18C
857,Female,14,61,4,18C
857,Female,14,40,4,18C
857,Female,14,40,4,18C
857,Male,14,77,4,18C
857,Male,14,77,4,18C
857,Male,14,32,4,18C
857,Female,15,34,4,18C
857,Female,15,33,4,18C
857,Female,15,28,4,18C
857,Male,15,77,4,18C
857,Male,15,73,4,18C
857,Male,15,45,4,18C
857,Female,16,26,4,18C
857,Female,16,17,4,18C
857,Female,16,2,4,18C
857,Male,16,63,4,18C
857,Male,16,61,4,18C
857,Male,16,52,4,18C
857,Female,17,45,4,18C
857,Female,17,39,4,18C
857,Female,17,39,4,18C
857,Male,17,67,4,18C
857,Male,17,39,4,18C
857,Male,17,39,4,18C
857,Female,18,38,4,18C
857,Female,18,36,4,18C
857,Female,18,36,4,18C
857,Male,18,49,4,18C
857,Male,18,49,4,18C
857,Male,18,49,4,18C
857,Female,19,42,4,18C
857,Female,19,42,4,18C
857,Female,19,28,4,18C
857,Male,19,77,4,18C
857,Male,19,59,4,18C
857,Male,19,59,4,18C
857,Female,20,47,4,18C
857,Female,20,40,4,18C
857,Female,20,38,4,18C
857,Male,20,84,4,18C
857,Male,20,.,4,18C
857,Male,20,53,4,18C
857,Female,21,67,4,18C
857,Female,21,53,4,18C
857,Female,21,41,4,18C
857,Male,21,108,4,18C
857,Male,21,94,4,18C
857,Male,21,88,4,18C
857,Female,22,48,4,18C
857,Female,22,38,4,18C
857,Female,22,32,4,18C
857,Male,22,76,4,18C
857,Male,22,67,4,18C
857,Male,22,59,4,18C
857,Female,23,74,4,18C
857,Female,23,67,4,18C
857,Female,23,49,4,18C
857,Male,23,117,4,18C
857,Male,23,109,4,18C
857,Male,23,88,4,18C
857,Female,24,45,4,18C
857,Female,24,38,4,18C
857,Female,24,32,4,18C
857,Male,24,90,4,18C
857,Male,24,63,4,18C
857,Male,24,59,4,18C
861,Female,1,.,4,18C
861,Female,1,97,4,18C
861,Female,1,118,4,18C
861,Male,1,81,4,18C
861,Male,1,87,4,18C
861,Male,1,97,4,18C
861,Female,2,94,4,18C
861,Female,2,.,4,18C
861,Female,2,108,4,18C
861,Male,2,87,4,18C
861,Male,2,88,4,18C
861,Male,2,90,4,18C
861,Female,3,95,4,18C
861,Female,3,101,4,18C
861,Female,3,104,4,18C
861,Male,3,.,4,18C
861,Male,3,87,4,18C
861,Male,3,89,4,18C
861,Female,4,81,4,18C
861,Female,4,95,4,18C
861,Female,4,112,4,18C
861,Male,4,5,4,18C
861,Male,4,89,4,18C
861,Male,4,.,4,18C
861,Female,5,5,4,18C
861,Female,5,.,4,18C
861,Female,5,109,4,18C
861,Male,5,52,4,18C
861,Male,5,94,4,18C
861,Male,5,.,4,18C
861,Female,6,80,4,18C
861,Female,6,87,4,18C
861,Female,6,101,4,18C
861,Male,6,80,4,18C
861,Male,6,94,4,18C
861,Male,6,101,4,18C
861,Female,7,91,4,18C
861,Female,7,97,4,18C
861,Female,7,110,4,18C
861,Male,7,83,4,18C
861,Male,7,90,4,18C
861,Male,7,91,4,18C
861,Female,8,87,4,18C
861,Female,8,94,4,18C
861,Female,8,101,4,18C
861,Male,8,87,4,18C
861,Male,8,89,4,18C
861,Male,8,94,4,18C
861,Female,9,53,4,18C
861,Female,9,97,4,18C
861,Female,9,116,4,18C
861,Male,9,84,4,18C
861,Male,9,.,4,18C
861,Male,9,95,4,18C
861,Female,10,94,4,18C
861,Female,10,97,4,18C
861,Female,10,97,4,18C
861,Male,10,81,4,18C
861,Male,10,97,4,18C
861,Male,10,115,4,18C
861,Female,11,91,4,18C
861,Female,11,101,4,18C
861,Female,11,117,4,18C
861,Male,11,59,4,18C
861,Male,11,82,4,18C
861,Male,11,.,4,18C
861,Female,12,71,4,18C
861,Female,12,78,4,18C
861,Female,12,91,4,18C
861,Male,12,2,4,18C
861,Male,12,.,4,18C
861,Male,12,18,4,18C
861,Female,13,108,4,18C
861,Female,13,108,4,18C
861,Female,13,80,4,18C
861,Male,13,81,4,18C
861,Male,13,60,4,18C
861,Male,13,45,4,18C
861,Female,14,97,4,18C
861,Female,14,81,4,18C
861,Female,14,74,4,18C
861,Male,14,75,4,18C
861,Male,14,69,4,18C
861,Male,14,63,4,18C
861,Female,15,117,4,18C
861,Female,15,91,4,18C
861,Female,15,69,4,18C
861,Male,15,94,4,18C
861,Male,15,61,4,18C
861,Male,15,39,4,18C
861,Female,16,109,4,18C
861,Female,16,87,4,18C
861,Female,16,74,4,18C
861,Male,16,108,4,18C
861,Male,16,80,4,18C
861,Male,16,80,4,18C
861,Female,17,83,4,18C
861,Female,17,77,4,18C
861,Female,17,.,4,18C
861,Male,17,90,4,18C
861,Male,17,45,4,18C
861,Male,17,41,4,18C
861,Female,18,77,4,18C
861,Female,18,62,4,18C
861,Female,18,49,4,18C
861,Male,18,77,4,18C
861,Male,18,77,4,18C
861,Male,18,45,4,18C
861,Female,19,101,4,18C
861,Female,19,74,4,18C
861,Female,19,73,4,18C
861,Male,19,83,4,18C
861,Male,19,73,4,18C
861,Male,19,66,4,18C
861,Female,20,90,4,18C
861,Female,20,42,4,18C
861,Female,20,40,4,18C
861,Male,20,83,4,18C
861,Male,20,76,4,18C
861,Male,20,62,4,18C
861,Female,21,105,4,18C
861,Female,21,102,4,18C
861,Female,21,94,4,18C
861,Male,21,105,4,18C
861,Male,21,94,4,18C
861,Male,21,45,4,18C
861,Female,22,115,4,18C
861,Female,22,112,4,18C
861,Female,22,97,4,18C
861,Male,22,109,4,18C
861,Male,22,108,4,18C
861,Male,22,40,4,18C
861,Female,23,70,4,18C
861,Female,23,70,4,18C
861,Female,23,57,4,18C
861,Male,23,105,4,18C
861,Male,23,78,4,18C
861,Male,23,70,4,18C
861,Female,24,105,4,18C
861,Female,24,86,4,18C
861,Female,24,81,4,18C
861,Male,24,77,4,18C
861,Male,24,77,4,18C
861,Male,24,.,4,18C
879,Female,1,.,4,18C
879,Female,1,87,4,18C
879,Female,1,97,4,18C
879,Male,1,87,4,18C
879,Male,1,101,4,18C
879,Male,1,108,4,18C
879,Female,2,34,4,18C
879,Female,2,97,4,18C
879,Female,2,101,4,18C
879,Male,2,59,4,18C
879,Male,2,102,4,18C
879,Male,2,133,4,18C
879,Female,3,18,4,18C
879,Female,3,.,4,18C
879,Female,3,70,4,18C
879,Male,3,95,4,18C
879,Male,3,105,4,18C
879,Male,3,108,4,18C
879,Female,4,46,4,18C
879,Female,4,73,4,18C
879,Female,4,81,4,18C
879,Male,4,53,4,18C
879,Male,4,73,4,18C
879,Male,4,122,4,18C
879,Female,5,77,4,18C
879,Female,5,89,4,18C
879,Female,5,89,4,18C
879,Male,5,59,4,18C
879,Male,5,75,4,18C
879,Male,5,.,4,18C
879,Female,6,46,4,18C
879,Female,6,59,4,18C
879,Female,6,84,4,18C
879,Male,6,31,4,18C
879,Male,6,.,4,18C
879,Male,6,89,4,18C
879,Female,7,49,4,18C
879,Female,7,89,4,18C
879,Female,7,95,4,18C
879,Male,7,87,4,18C
879,Male,7,115,4,18C
879,Male,7,144,4,18C
879,Female,8,40,4,18C
879,Female,8,81,4,18C
879,Female,8,87,4,18C
879,Male,8,68,4,18C
879,Male,8,73,4,18C
879,Male,8,89,4,18C
879,Female,9,73,4,18C
879,Female,9,87,4,18C
879,Female,9,91,4,18C
879,Male,9,73,4,18C
879,Male,9,87,4,18C
879,Male,9,91,4,18C
879,Female,10,74,4,18C
879,Female,10,84,4,18C
879,Female,10,87,4,18C
879,Male,10,11,4,18C
879,Male,10,48,4,18C
879,Male,10,53,4,18C
879,Female,11,90,4,18C
879,Female,11,94,4,18C
879,Female,11,97,4,18C
879,Male,11,77,4,18C
879,Male,11,87,4,18C
879,Male,11,87,4,18C
879,Female,12,88,4,18C
879,Female,12,101,4,18C
879,Female,12,.,4,18C
879,Male,12,66,4,18C
879,Male,12,73,4,18C
879,Male,12,102,4,18C
879,Female,13,74,4,18C
879,Female,13,73,4,18C
879,Female,13,73,4,18C
879,Male,13,81,4,18C
879,Male,13,62,4,18C
879,Male,13,56,4,18C
879,Female,14,108,4,18C
879,Female,14,94,4,18C
879,Female,14,52,4,18C
879,Male,14,108,4,18C
879,Male,14,60,4,18C
879,Male,14,34,4,18C
879,Female,15,97,4,18C
879,Female,15,84,4,18C
879,Female,15,20,4,18C
879,Male,15,74,4,18C
879,Male,15,70,4,18C
879,Male,15,66,4,18C
879,Female,16,61,4,18C
879,Female,16,45,4,18C
879,Female,16,34,4,18C
879,Male,16,97,4,18C
879,Male,16,54,4,18C
879,Male,16,40,4,18C
879,Female,17,77,4,18C
879,Female,17,60,4,18C
879,Female,17,47,4,18C
879,Male,17,73,4,18C
879,Male,17,52,4,18C
879,Male,17,40,4,18C
879,Female,18,84,4,18C
879,Female,18,81,4,18C
879,Female,18,73,4,18C
879,Male,18,101,4,18C
879,Male,18,66,4,18C
879,Male,18,61,4,18C
879,Female,19,81,4,18C
879,Female,19,45,4,18C
879,Female,19,21,4,18C
879,Male,19,104,4,18C
879,Male,19,97,4,18C
879,Male,19,41,4,18C
879,Female,20,94,4,18C
879,Female,20,77,4,18C
879,Female,20,74,4,18C
879,Male,20,97,4,18C
879,Male,20,88,4,18C
879,Male,20,39,4,18C
879,Female,21,84,4,18C
879,Female,21,81,4,18C
879,Female,21,34,4,18C
879,Male,21,80,4,18C
879,Male,21,63,4,18C
879,Male,21,.,4,18C
879,Female,22,73,4,18C
879,Female,22,67,4,18C
879,Female,22,42,4,18C
879,Male,22,81,4,18C
879,Male,22,74,4,18C
879,Male,22,66,4,18C
879,Female,23,74,4,18C
879,Female,23,52,4,18C
879,Female,23,40,4,18C
879,Male,23,67,4,18C
879,Male,23,63,4,18C
879,Male,23,40,4,18C
879,Female,24,77,4,18C
879,Female,24,62,4,18C
879,Female,24,45,4,18C
879,Male,24,105,4,18C
879,Male,24,61,4,18C
879,Male,24,60,4,18C
882,Female,1,49,4,18C
882,Female,1,56,4,18C
882,Female,1,59,4,18C
882,Male,1,31,4,18C
882,Male,1,60,4,18C
882,Male,1,80,4,18C
882,Female,2,.,4,18C
882,Female,2,59,4,18C
882,Female,2,60,4,18C
882,Male,2,40,4,18C
882,Male,2,.,4,18C
882,Male,2,73,4,18C
882,Female,3,42,4,18C
882,Female,3,46,4,18C
882,Female,3,46,4,18C
882,Male,3,39,4,18C
882,Male,3,.,4,18C
882,Male,3,66,4,18C
882,Female,4,14,4,18C
882,Female,4,38,4,18C
882,Female,4,52,4,18C
882,Male,4,.,4,18C
882,Male,4,66,4,18C
882,Male,4,69,4,18C
882,Female,5,46,4,18C
882,Female,5,52,4,18C
882,Female,5,53,4,18C
882,Male,5,34,4,18C
882,Male,5,45,4,18C
882,Male,5,53,4,18C
882,Female,6,73,4,18C
882,Female,6,82,4,18C
882,Female,6,87,4,18C
882,Male,6,59,4,18C
882,Male,6,75,4,18C
882,Male,6,101,4,18C
882,Female,7,46,4,18C
882,Female,7,68,4,18C
882,Female,7,74,4,18C
882,Male,7,38,4,18C
882,Male,7,75,4,18C
882,Male,7,.,4,18C
882,Female,8,47,4,18C
882,Female,8,77,4,18C
882,Female,8,87,4,18C
882,Male,8,42,4,18C
882,Male,8,48,4,18C
882,Male,8,73,4,18C
882,Female,9,46,4,18C
882,Female,9,46,4,18C
882,Female,9,49,4,18C
882,Male,9,46,4,18C
882,Male,9,77,4,18C
882,Male,9,91,4,18C
882,Female,10,38,4,18C
882,Female,10,48,4,18C
